ep_idx,data_cond_log_likelihood,data_mi_learned_marginal,data_mi_mc_marginal,data_mi_infonce,model_neg_cond_entropy,model_mi_reference_prior,model_mi_mc_marginal,model_mi_infonce,neg_h_data_cond,neg_h_model_cond,mi_data_direct,mi_data_mc_marginal,mi_model_direct,mi_model_mc_marginal
112,29.83365771505568,30.361043712827893,1583.3692497995164,6.227834091242644,35.34184725549486,35.87142673068576,1560.6545716285705,6.230286480601325,29.83365771505568,35.34184725549486,30.361043712827893,1583.3692497995164,35.87142673068576,1560.6545716285705
113,32.179816175790414,32.339496723315534,830.4817408866991,6.23636103529288,35.425877006465925,35.600234304541566,844.3829774775519,6.236361035292031,32.179816175790414,35.425877006465925,32.339496723315534,830.4817408866991,35.600234304541566,844.3829774775519
114,29.807226854701376,31.243718967881314,709.9051400118096,6.193100861345474,35.25397606228673,36.722533835921176,748.3852432189985,6.206176358753006,29.807226854701376,35.25397606228673,31.243718967881314,709.9051400118096,36.722533835921176,748.3852432189985
115,29.834942136683935,31.206129646972872,956.8033751259387,6.216745418847585,35.36537746912997,36.77667070845483,984.2453465408003,6.219588379737846,29.834942136683935,35.36537746912997,31.206129646972872,956.8033751259387,36.77667070845483,984.2453465408003
116,30.091156438864704,33.94630970064976,1328.4526932485257,6.221203553987085,34.90469027760965,38.80652532338432,1350.2462754422243,6.230907968762981,30.091156438864704,34.90469027760965,33.94630970064976,1328.4526932485257,38.80652532338432,1350.2462754422243
117,29.62790338198344,31.070222525684922,1277.3745693630642,6.216807844477008,35.41545325149725,36.88393329102316,1302.4665290308587,6.217220519010712,29.62790338198344,35.41545325149725,31.070222525684922,1277.3745693630642,36.88393329102316,1302.4665290308587
118,30.98305196232266,33.25355226463742,1070.3870497597588,6.2383246250395095,35.14966398345099,37.457709058125815,1138.977409172058,6.2383246250395095,30.98305196232266,35.14966398345099,33.25355226463742,1070.3870497597588,37.457709058125815,1138.977409172058
119,30.33619994238803,30.58514114220937,687.3107381773274,6.234268780837398,35.43367074107566,35.706450869465435,713.1114068672671,6.23426483310977,30.33619994238803,35.43367074107566,30.58514114220937,687.3107381773274,35.706450869465435,713.1114068672671
120,31.915570673609214,33.74649152784724,1122.9761955006145,6.238324625039509,35.35815024448383,37.22475290733268,1190.399893891123,6.238324625039509,31.915570673609214,35.35815024448383,33.74649152784724,1122.9761955006145,37.22475290733268,1190.399893891123
121,31.931662726595075,32.17927422356413,1719.698403664355,6.228382881866649,35.317707796945086,35.5577739808116,1707.8364629347047,6.2240629197844015,31.931662726595075,35.317707796945086,32.17927422356413,1719.698403664355,35.5577739808116,1707.8364629347047
122,-1915.7038751042467,-1914.503599954806,-933.5724352540453,-1502.6213805606806,35.354209845561925,35.96639231059626,859.2818294372993,6.2363498467439396,-1915.7038751042467,35.354209845561925,-1914.503599954806,-933.5724352540453,35.96639231059626,859.2818294372993
123,30.579210666047423,31.946726144528856,747.6514324273716,6.166182043768243,34.160389918907015,35.52653937246285,751.2860692662686,6.216641912665537,30.579210666047423,34.160389918907015,31.946726144528856,747.6514324273716,35.52653937246285,751.2860692662686
124,-2141.7003368951578,-2138.1998891802314,-804.7609549553345,-1479.9743803288723,35.04589134823959,37.42418740421621,1070.833641519237,6.228831388295701,-2141.7003368951578,35.04589134823959,-2138.1998891802314,-804.7609549553345,37.42418740421621,1070.833641519237
